JobID,JobTitle,Company,LocationCity,LocationState,Latitude,Longitude,PrimarySkill,AdditionalSkills,ExperienceLevel,Salary,DatePosted,Remote
J0654,Product Analyst,CloudLabs,Seattle,WA,47.6062,-122.3321,Other,"SQL, Java, Azure",Senior,113000,2024-03-25,Yes
J0655,DevOps Engineer,StartupX,New York,NY,40.7128,-74.006,AWS,Machine Learning,Entry,72000,2024-10-09,Yes
J0656,Product Analyst,StartupX,Boston,MA,42.3601,-71.0589,Other,,Entry,58000,2024-08-24,Yes
J0657,Support Engineer,CloudLabs,New York,NY,40.7128,-74.006,Other,"AWS, Azure",Senior,110000,2024-04-05,No
J0658,BI Developer,Salesforce,Mountain View,CA,37.3861,-122.0839,SQL,Other,Entry,71000,2024-04-11,No
J0659,Site Reliability Engineer,Salesforce,Mountain View,CA,37.3861,-122.0839,AWS,Azure,Entry,77000,2024-04-19,No
J0660,Data Analyst,RetailCorp,Los Angeles,CA,34.0522,-118.2437,Python,"SQL, Other",Entry,81000,2024-02-02,No
J0661,Java Developer,RetailCorp,Denver,CO,39.7392,-104.9903,Java,"AWS, Azure",Entry,81000,2024-04-05,Yes
J0662,Data Analyst,Meta,Chicago,IL,41.8781,-87.6298,Python,Other,Senior,142000,2024-02-28,No
J0663,Site Reliability Engineer,StartupX,Raleigh,NC,35.7796,-78.6382,AWS,"Python, Java, Azure",Mid,98000,2024-06-09,No
J0664,Software Engineer,DataWorks,Boston,MA,42.3601,-71.0589,Java,Other,Senior,116000,2024-10-27,Yes
J0665,Data Analyst,Apple,Chicago,IL,41.8781,-87.6298,Python,"SQL, AWS, Machine Learning",Entry,89000,2024-03-29,No
J0666,Cloud Architect,DeepVision,Dallas,TX,32.7767,-96.797,AWS,Machine Learning,Mid,108000,2024-10-29,No
J0667,QA Engineer,Apple,Seattle,WA,47.6062,-122.3321,Other,,Entry,60000,2024-05-02,No
J0668,Frontend Developer,Microsoft,Austin,TX,30.2672,-97.7431,Other,"Python, Java",Entry,66000,2024-03-13,No
J0669,ML Ops Engineer,Salesforce,Dallas,TX,32.7767,-96.797,Machine Learning,Azure,Mid,141000,2024-03-11,No
J0670,Site Reliability Engineer,Salesforce,New York,NY,40.7128,-74.006,AWS,"Other, Azure",Mid,105000,2024-09-06,No
J0671,Automation Engineer,FintechCo,Raleigh,NC,35.7796,-78.6382,Python,"Java, Azure",Senior,114000,2024-03-29,No
J0672,Data Scientist,Netflix,San Francisco,CA,37.7749,-122.4194,Machine Learning,Azure,Entry,92000,2024-03-12,Yes
J0673,Product Analyst,HealthAI,Chicago,IL,41.8781,-87.6298,Other,Java,Senior,121000,2024-01-28,No
J0674,Frontend Developer,Netflix,New York,NY,40.7128,-74.006,Other,Azure,Entry,57000,2024-04-09,No
J0675,ML Ops Engineer,Salesforce,Raleigh,NC,35.7796,-78.6382,Machine Learning,SQL,Mid,137000,2024-09-08,Yes
J0676,Site Reliability Engineer,Netflix,New York,NY,40.7128,-74.006,AWS,"Python, Machine Learning",Entry,84000,2024-02-12,No
J0677,Python Developer,RetailCorp,Redmond,WA,47.673988,-122.121513,Python,SQL,Mid,102000,2024-05-29,No
J0678,Research Scientist,Meta,Denver,CO,39.7392,-104.9903,Machine Learning,,Entry,89000,2024-05-27,No
J0679,Back-end Engineer,DataWorks,Los Angeles,CA,34.0522,-118.2437,Python,"SQL, Java, Other",Mid,127000,2024-09-10,No
J0680,Frontend Developer,DataWorks,Seattle,WA,47.6062,-122.3321,Other,"Java, Azure",Entry,54000,2024-05-17,Yes
J0681,Software Engineer,StartupX,Mountain View,CA,37.3861,-122.0839,Java,"Machine Learning, Other",Entry,70000,2024-08-13,Yes
J0682,Data Engineer,Salesforce,Seattle,WA,47.6062,-122.3321,Python,Machine Learning,Mid,128000,2024-05-06,No
J0683,Python Developer,Netflix,San Francisco,CA,37.7749,-122.4194,Python,Other,Entry,69000,2024-06-27,No
J0684,Support Engineer,HealthAI,Seattle,WA,47.6062,-122.3321,Other,AWS,Senior,108000,2024-05-01,Yes
J0685,Cloud Architect,HealthAI,Los Angeles,CA,34.0522,-118.2437,AWS,,Senior,152000,2024-08-07,No
J0686,SQL Developer,RetailCorp,Redmond,WA,47.673988,-122.121513,SQL,Java,Mid,90000,2024-04-15,No
J0687,Product Analyst,StartupX,San Francisco,CA,37.7749,-122.4194,Other,Python,Entry,62000,2024-10-02,No
J0688,Cloud Architect,FintechCo,San Francisco,CA,37.7749,-122.4194,AWS,"SQL, Java",Entry,83000,2024-05-28,No
J0689,Product Analyst,HealthAI,Denver,CO,39.7392,-104.9903,Other,Azure,Entry,69000,2024-02-18,No
J0690,Software Engineer,DeepVision,Mountain View,CA,37.3861,-122.0839,Java,"Machine Learning, Azure",Mid,108000,2024-05-21,Yes
J0691,SQL Developer,FintechCo,New York,NY,40.7128,-74.006,SQL,Azure,Senior,132000,2024-05-07,No
J0692,Data Analyst,HealthAI,Redmond,WA,47.673988,-122.121513,SQL,"AWS, Machine Learning",Entry,76000,2024-07-20,Yes
J0693,DevOps Engineer,DataWorks,Raleigh,NC,35.7796,-78.6382,AWS,"Python, Machine Learning",Senior,143000,2024-05-17,Yes
J0694,Azure DevOps Engineer,Salesforce,Chicago,IL,41.8781,-87.6298,Azure,"Java, Other",Entry,69000,2024-02-08,No
J0695,Machine Learning Engineer,Salesforce,Denver,CO,39.7392,-104.9903,Machine Learning,SQL,Entry,109000,2024-05-22,Yes
J0696,Data Analyst,Netflix,Chicago,IL,41.8781,-87.6298,SQL,"AWS, Python, Other",Entry,66000,2024-06-16,No
J0697,Frontend Developer,HealthAI,Los Angeles,CA,34.0522,-118.2437,Other,"SQL, Machine Learning",Entry,65000,2024-02-17,No
J0698,BI Developer,CloudLabs,Raleigh,NC,35.7796,-78.6382,SQL,Python,Mid,98000,2024-07-02,No
J0699,Cloud Architect,Salesforce,Redmond,WA,47.673988,-122.121513,Azure,Machine Learning,Senior,138000,2024-08-07,Yes
J0700,Azure DevOps Engineer,IBM,Austin,TX,30.2672,-97.7431,Azure,Java,Mid,100000,2024-05-25,No
J0701,SQL Developer,DataWorks,Chicago,IL,41.8781,-87.6298,SQL,"Python, Java",Mid,86000,2024-06-24,No
J0702,Python Developer,Google,Seattle,WA,47.6062,-122.3321,Python,Other,Entry,78000,2024-08-23,No
J0703,Frontend Developer,DeepVision,New York,NY,40.7128,-74.006,Other,"SQL, AWS",Senior,127000,2024-08-13,No
J0704,Frontend Developer,Salesforce,Redmond,WA,47.673988,-122.121513,Other,"AWS, Java",Entry,65000,2024-03-08,Yes
J0705,Data Analyst,Microsoft,San Francisco,CA,37.7749,-122.4194,Python,"AWS, Java",Entry,80000,2024-02-17,No
J0706,Azure DevOps Engineer,IBM,Seattle,WA,47.6062,-122.3321,Azure,"AWS, Machine Learning",Entry,66000,2024-07-09,Yes
J0707,QA Engineer,Google,Boston,MA,42.3601,-71.0589,Other,"Machine Learning, Java, Azure",Senior,114000,2024-06-05,No
J0708,SQL Developer,Salesforce,Raleigh,NC,35.7796,-78.6382,SQL,"Java, Other",Senior,139000,2024-02-16,Yes
J0709,Python Developer,Google,Redmond,WA,47.673988,-122.121513,Python,Other,Mid,97000,2024-09-01,No
J0710,Data Engineer,DataWorks,Redmond,WA,47.673988,-122.121513,Python,"SQL, Java, Other",Mid,108000,2024-09-22,No
J0711,Site Reliability Engineer,Google,Mountain View,CA,37.3861,-122.0839,AWS,Python,Entry,83000,2024-06-24,No
J0712,Back-end Engineer,FintechCo,New York,NY,40.7128,-74.006,Python,Azure,Senior,137000,2024-09-01,No
J0713,Data Scientist,Salesforce,Seattle,WA,47.6062,-122.3321,Machine Learning,Java,Entry,95000,2024-02-22,No
J0714,Cloud Architect,Apple,San Francisco,CA,37.7749,-122.4194,AWS,Machine Learning,Entry,69000,2024-03-11,Yes
J0715,QA Engineer,CloudLabs,Raleigh,NC,35.7796,-78.6382,Other,Java,Mid,82000,2024-03-14,No
J0716,Database Administrator,DataWorks,Raleigh,NC,35.7796,-78.6382,SQL,,Mid,95000,2024-03-25,No
J0717,Product Analyst,FintechCo,Redmond,WA,47.673988,-122.121513,Other,AWS,Senior,104000,2024-03-18,No
J0718,Automation Engineer,CloudLabs,Chicago,IL,41.8781,-87.6298,Python,AWS,Mid,103000,2024-04-21,No
J0719,Machine Learning Engineer,Microsoft,Seattle,WA,47.6062,-122.3321,Machine Learning,"Python, Java",Mid,134000,2024-10-28,No
J0720,Support Engineer,Apple,Boston,MA,42.3601,-71.0589,Other,Machine Learning,Mid,88000,2024-06-10,No
J0721,Java Developer,IBM,Raleigh,NC,35.7796,-78.6382,Java,Machine Learning,Mid,99000,2024-02-13,No
J0722,Automation Engineer,DataWorks,Dallas,TX,32.7767,-96.797,Python,"SQL, Java, Machine Learning",Senior,135000,2024-05-25,Yes
J0723,Frontend Developer,HealthAI,Raleigh,NC,35.7796,-78.6382,Other,AWS,Mid,85000,2024-06-03,Yes
J0724,SQL Developer,FintechCo,Boston,MA,42.3601,-71.0589,SQL,"AWS, Machine Learning, Other",Senior,108000,2024-05-31,No
J0725,Database Administrator,RetailCorp,Redmond,WA,47.673988,-122.121513,SQL,Java,Entry,67000,2024-09-10,No
J0726,Cloud Engineer (AWS),Meta,Chicago,IL,41.8781,-87.6298,AWS,Azure,Mid,100000,2024-10-31,Yes
J0727,Frontend Developer,Apple,Austin,TX,30.2672,-97.7431,Other,"Java, Machine Learning",Mid,83000,2024-03-08,No
J0728,BI Developer,Apple,Denver,CO,39.7392,-104.9903,SQL,Python,Senior,135000,2024-03-29,No
J0729,Machine Learning Engineer,Google,Dallas,TX,32.7767,-96.797,Machine Learning,Python,Entry,93000,2024-02-04,Yes
J0730,Product Analyst,Meta,Mountain View,CA,37.3861,-122.0839,Other,"AWS, Azure",Senior,114000,2024-01-31,Yes
J0731,Cloud Architect,CloudLabs,Los Angeles,CA,34.0522,-118.2437,AWS,"Python, Machine Learning",Mid,117000,2024-09-13,Yes
J0732,Site Reliability Engineer,FintechCo,Boston,MA,42.3601,-71.0589,AWS,Python,Mid,103000,2024-02-12,Yes
J0733,Backend Developer,StartupX,Dallas,TX,32.7767,-96.797,Java,"Python, Azure",Entry,75000,2024-03-19,Yes
J0734,Python Developer,IBM,Seattle,WA,47.6062,-122.3321,Python,,Mid,94000,2024-09-18,No
J0735,Cloud Engineer (Azure),StartupX,Austin,TX,30.2672,-97.7431,Azure,"AWS, Python",Mid,106000,2024-07-19,No
J0736,Python Developer,IBM,Los Angeles,CA,34.0522,-118.2437,Python,"AWS, Java",Entry,76000,2024-08-11,No
J0737,SQL Developer,Google,Redmond,WA,47.673988,-122.121513,SQL,Python,Entry,63000,2024-02-14,No
J0738,Database Administrator,Netflix,Dallas,TX,32.7767,-96.797,SQL,AWS,Mid,88000,2024-01-29,No
J0739,Cloud Architect,FintechCo,Raleigh,NC,35.7796,-78.6382,Azure,Other,Senior,120000,2024-03-30,Yes
J0740,Machine Learning Engineer,FintechCo,New York,NY,40.7128,-74.006,Machine Learning,Other,Entry,101000,2024-01-06,Yes
J0741,Back-end Engineer,Apple,Denver,CO,39.7392,-104.9903,Python,Other,Mid,124000,2024-09-21,No
J0742,Data Analyst,Microsoft,Austin,TX,30.2672,-97.7431,Python,"AWS, Azure",Mid,114000,2024-03-05,Yes
J0743,Data Analyst,FintechCo,Seattle,WA,47.6062,-122.3321,SQL,"Azure, Other",Entry,61000,2024-01-16,No
J0744,Back-end Engineer,IBM,Denver,CO,39.7392,-104.9903,Python,Java,Mid,118000,2024-02-02,No
J0745,Cloud Engineer (AWS),Netflix,Chicago,IL,41.8781,-87.6298,AWS,Java,Mid,107000,2024-09-18,No
J0746,Machine Learning Engineer,Netflix,Dallas,TX,32.7767,-96.797,Machine Learning,Other,Mid,118000,2024-03-26,No
J0747,Data Engineer,IBM,Seattle,WA,47.6062,-122.3321,Python,"SQL, AWS, Other",Entry,81000,2024-10-20,Yes
J0748,Backend Developer,Amazon,Redmond,WA,47.673988,-122.121513,Java,Azure,Entry,79000,2024-09-17,No
J0749,Database Administrator,HealthAI,Mountain View,CA,37.3861,-122.0839,SQL,Machine Learning,Entry,70000,2024-05-05,No
J0750,Support Engineer,Apple,Boston,MA,42.3601,-71.0589,Other,Machine Learning,Mid,80000,2024-03-17,Yes
J0751,Python Developer,StartupX,Los Angeles,CA,34.0522,-118.2437,Python,Machine Learning,Mid,103000,2024-08-02,Yes
J0752,Data Analyst,Meta,Boston,MA,42.3601,-71.0589,Python,"SQL, Other",Senior,144000,2024-06-12,No
J0753,Frontend Developer,DataWorks,Austin,TX,30.2672,-97.7431,Other,"AWS, Java",Senior,118000,2024-03-02,No
J0754,Frontend Developer,Microsoft,Redmond,WA,47.673988,-122.121513,Other,SQL,Mid,97000,2024-09-21,No
J0755,BI Developer,Amazon,Chicago,IL,41.8781,-87.6298,SQL,"Java, Other",Mid,92000,2024-05-24,No
J0756,Product Analyst,Amazon,Denver,CO,39.7392,-104.9903,Other,Machine Learning,Mid,88000,2024-08-21,No
J0757,Research Scientist,Meta,San Francisco,CA,37.7749,-122.4194,Machine Learning,"Python, Other",Entry,87000,2024-10-15,Yes
J0758,QA Engineer,Netflix,Austin,TX,30.2672,-97.7431,Other,Machine Learning,Entry,45000,2024-10-29,Yes
J0759,SQL Developer,FintechCo,Denver,CO,39.7392,-104.9903,SQL,Java,Entry,63000,2024-05-05,No
J0760,Frontend Developer,DeepVision,Boston,MA,42.3601,-71.0589,Other,Python,Entry,60000,2024-01-13,No
J0761,Data Analyst,CloudLabs,Los Angeles,CA,34.0522,-118.2437,SQL,AWS,Mid,92000,2024-01-05,Yes
J0762,Frontend Developer,RetailCorp,Raleigh,NC,35.7796,-78.6382,Other,"SQL, Python, Machine Learning",Entry,60000,2024-07-11,No
J0763,Cloud Architect,Amazon,Redmond,WA,47.673988,-122.121513,AWS,Machine Learning,Entry,74000,2024-09-28,No
J0764,Support Engineer,Netflix,Mountain View,CA,37.3861,-122.0839,Other,"AWS, Machine Learning, Azure",Mid,83000,2024-03-13,No
J0765,Product Analyst,Amazon,Mountain View,CA,37.3861,-122.0839,Other,"Java, Machine Learning",Entry,63000,2024-04-28,No
J0766,Back-end Engineer,FintechCo,Austin,TX,30.2672,-97.7431,Python,"SQL, Azure",Entry,87000,2024-08-22,No
J0767,Cloud Engineer (AWS),DataWorks,Seattle,WA,47.6062,-122.3321,AWS,Azure,Entry,70000,2024-09-15,No
J0768,Support Engineer,Amazon,Dallas,TX,32.7767,-96.797,Other,Python,Mid,92000,2024-10-17,No
J0769,Software Engineer,CloudLabs,New York,NY,40.7128,-74.006,Java,AWS,Mid,107000,2024-05-01,No
J0770,Software Engineer,HealthAI,Austin,TX,30.2672,-97.7431,Java,"Azure, Other",Mid,94000,2024-07-20,No
J0771,Product Analyst,Apple,Chicago,IL,41.8781,-87.6298,Other,Java,Senior,110000,2024-05-19,Yes
J0772,Cloud Engineer (AWS),Meta,New York,NY,40.7128,-74.006,AWS,,Mid,78000,2024-10-26,No
J0773,QA Engineer,Amazon,New York,NY,40.7128,-74.006,Other,Azure,Entry,64000,2024-08-18,Yes
J0774,Product Analyst,Salesforce,Seattle,WA,47.6062,-122.3321,Other,"AWS, Machine Learning",Senior,94000,2024-10-01,No
J0775,Data Scientist,Netflix,San Francisco,CA,37.7749,-122.4194,Machine Learning,Java,Senior,190000,2024-08-25,Yes
J0776,Cloud Engineer (AWS),Amazon,New York,NY,40.7128,-74.006,AWS,"Machine Learning, Other",Mid,96000,2024-06-04,No
J0777,Frontend Developer,Meta,Austin,TX,30.2672,-97.7431,Other,,Mid,84000,2024-03-16,No
J0778,SQL Developer,Apple,Boston,MA,42.3601,-71.0589,SQL,Java,Mid,102000,2024-09-19,No
J0779,Backend Developer,IBM,San Francisco,CA,37.7749,-122.4194,Java,,Mid,111000,2024-03-30,No
J0780,Azure DevOps Engineer,HealthAI,Chicago,IL,41.8781,-87.6298,Azure,"Python, Machine Learning, Other",Mid,92000,2024-10-11,No
J0781,QA Engineer,Amazon,Chicago,IL,41.8781,-87.6298,Other,Python,Entry,65000,2024-02-22,No
J0782,Cloud Engineer (AWS),Google,Mountain View,CA,37.3861,-122.0839,AWS,Azure,Mid,114000,2024-04-23,Yes
J0783,SQL Developer,HealthAI,Boston,MA,42.3601,-71.0589,SQL,"AWS, Java, Other",Mid,81000,2024-07-09,No
J0784,Python Developer,DataWorks,Dallas,TX,32.7767,-96.797,Python,Other,Entry,80000,2024-05-12,No
J0785,Cloud Engineer (AWS),Amazon,Redmond,WA,47.673988,-122.121513,AWS,,Entry,75000,2024-08-15,Yes
J0786,Machine Learning Engineer,DeepVision,Austin,TX,30.2672,-97.7431,Machine Learning,Azure,Mid,128000,2024-03-03,No
J0787,Software Engineer,Google,New York,NY,40.7128,-74.006,Java,"Machine Learning, Azure",Entry,72000,2024-10-20,No
J0788,Back-end Engineer,Netflix,Mountain View,CA,37.3861,-122.0839,Python,Machine Learning,Senior,148000,2024-07-14,No
J0789,ML Ops Engineer,Microsoft,Austin,TX,30.2672,-97.7431,Machine Learning,Python,Entry,91000,2024-04-19,No
J0790,Data Analyst,IBM,Chicago,IL,41.8781,-87.6298,SQL,Machine Learning,Senior,122000,2024-03-17,No
J0791,QA Engineer,CloudLabs,San Francisco,CA,37.7749,-122.4194,Other,Java,Mid,90000,2024-09-12,Yes
J0792,ML Ops Engineer,Google,Seattle,WA,47.6062,-122.3321,Machine Learning,"SQL, Python",Senior,167000,2024-05-23,Yes
J0793,SQL Developer,Salesforce,Redmond,WA,47.673988,-122.121513,SQL,Python,Mid,98000,2024-09-26,Yes
J0794,Automation Engineer,RetailCorp,Mountain View,CA,37.3861,-122.0839,Python,"Azure, Java, Other",Senior,132000,2024-07-14,No
J0795,Cloud Architect,Netflix,Denver,CO,39.7392,-104.9903,AWS,"SQL, Machine Learning",Entry,71000,2024-09-05,Yes
J0796,Product Analyst,Salesforce,San Francisco,CA,37.7749,-122.4194,Other,Azure,Senior,128000,2024-04-02,Yes
J0797,Data Analyst,DataWorks,Redmond,WA,47.673988,-122.121513,SQL,Azure,Entry,69000,2024-01-16,No
J0798,Database Administrator,RetailCorp,Chicago,IL,41.8781,-87.6298,SQL,Machine Learning,Entry,59000,2024-09-28,Yes
J0799,Backend Developer,Meta,New York,NY,40.7128,-74.006,Java,,Mid,94000,2024-02-21,Yes
J0800,SQL Developer,IBM,Denver,CO,39.7392,-104.9903,SQL,AWS,Mid,93000,2024-01-29,No
J0801,Support Engineer,Apple,New York,NY,40.7128,-74.006,Other,,Entry,57000,2024-03-31,No
J0802,Cloud Architect,RetailCorp,Los Angeles,CA,34.0522,-118.2437,AWS,"SQL, Azure, Other",Mid,101000,2024-07-02,No
J0803,Machine Learning Engineer,FintechCo,Los Angeles,CA,34.0522,-118.2437,Machine Learning,Azure,Entry,101000,2024-06-29,No
J0804,SQL Developer,DataWorks,Redmond,WA,47.673988,-122.121513,SQL,"Python, Other",Senior,117000,2024-09-09,No
J0805,Data Analyst,Microsoft,Chicago,IL,41.8781,-87.6298,SQL,AWS,Entry,75000,2024-01-20,No
J0806,Machine Learning Engineer,Meta,Dallas,TX,32.7767,-96.797,Machine Learning,Python,Senior,175000,2024-04-22,No
J0807,Automation Engineer,Netflix,Mountain View,CA,37.3861,-122.0839,Python,"Machine Learning, Java, Azure",Senior,125000,2024-06-18,No
J0808,SQL Developer,RetailCorp,New York,NY,40.7128,-74.006,SQL,"Machine Learning, Other",Entry,75000,2024-06-23,Yes
J0809,Data Engineer,DeepVision,Austin,TX,30.2672,-97.7431,Python,Azure,Entry,78000,2024-01-31,Yes
J0810,DevOps Engineer,DataWorks,Los Angeles,CA,34.0522,-118.2437,AWS,SQL,Entry,67000,2024-03-13,No
J0811,Data Analyst,Amazon,Austin,TX,30.2672,-97.7431,SQL,"Machine Learning, Other",Entry,64000,2024-07-21,No
J0812,Frontend Developer,Apple,San Francisco,CA,37.7749,-122.4194,Other,,Mid,85000,2024-06-14,Yes
J0813,QA Engineer,FintechCo,Boston,MA,42.3601,-71.0589,Other,"SQL, Python",Entry,60000,2024-09-06,Yes
J0814,Data Analyst,Microsoft,Los Angeles,CA,34.0522,-118.2437,Python,"SQL, AWS, Java",Mid,110000,2024-10-14,Yes
J0815,Backend Developer,RetailCorp,Austin,TX,30.2672,-97.7431,Java,"SQL, AWS, Machine Learning",Entry,65000,2024-04-24,Yes
J0816,Backend Developer,HealthAI,New York,NY,40.7128,-74.006,Java,Azure,Entry,71000,2024-07-12,No
J0817,Product Analyst,Microsoft,New York,NY,40.7128,-74.006,Other,"AWS, Java",Entry,61000,2024-01-01,Yes
J0818,ML Ops Engineer,HealthAI,Dallas,TX,32.7767,-96.797,Machine Learning,Python,Mid,116000,2024-01-17,No
J0819,Product Analyst,DeepVision,Dallas,TX,32.7767,-96.797,Other,"Machine Learning, Python, Java",Entry,62000,2024-04-23,No
J0820,Machine Learning Engineer,DeepVision,Chicago,IL,41.8781,-87.6298,Machine Learning,Python,Mid,116000,2024-03-13,No
J0821,Frontend Developer,Meta,Austin,TX,30.2672,-97.7431,Other,Machine Learning,Senior,117000,2024-06-12,No
J0822,Frontend Developer,HealthAI,Los Angeles,CA,34.0522,-118.2437,Other,"AWS, Python",Mid,93000,2024-06-20,Yes
J0823,Cloud Engineer (AWS),IBM,Redmond,WA,47.673988,-122.121513,AWS,"Python, Other",Mid,115000,2024-05-07,No
J0824,Python Developer,Apple,San Francisco,CA,37.7749,-122.4194,Python,"SQL, Azure",Entry,88000,2024-02-25,Yes
J0825,Frontend Developer,Google,Boston,MA,42.3601,-71.0589,Other,"SQL, Machine Learning, Azure",Mid,76000,2024-08-12,No
J0826,Software Engineer,Microsoft,Boston,MA,42.3601,-71.0589,Java,"SQL, Other",Mid,100000,2024-09-09,No
J0827,Data Analyst,StartupX,Boston,MA,42.3601,-71.0589,Python,"AWS, Other",Entry,87000,2024-02-21,Yes
J0828,QA Engineer,Microsoft,Chicago,IL,41.8781,-87.6298,Other,Machine Learning,Senior,105000,2024-02-07,No
J0829,Software Engineer,Google,Austin,TX,30.2672,-97.7431,Java,AWS,Mid,99000,2024-05-13,No
J0830,Cloud Engineer (Azure),Apple,New York,NY,40.7128,-74.006,Azure,AWS,Mid,98000,2024-07-11,No
J0831,Machine Learning Engineer,StartupX,Seattle,WA,47.6062,-122.3321,Machine Learning,"Java, Azure",Entry,96000,2024-06-22,No
J0832,Support Engineer,FintechCo,Mountain View,CA,37.3861,-122.0839,Other,"AWS, Java, Machine Learning",Entry,65000,2024-08-08,Yes
J0833,Data Engineer,DataWorks,Boston,MA,42.3601,-71.0589,Python,AWS,Senior,159000,2024-03-21,No
J0834,Machine Learning Engineer,Apple,Redmond,WA,47.673988,-122.121513,Machine Learning,"SQL, Other",Senior,153000,2024-04-07,Yes
J0835,Backend Developer,StartupX,Los Angeles,CA,34.0522,-118.2437,Java,"AWS, Other",Entry,66000,2024-10-03,Yes
J0836,Cloud Architect,IBM,Redmond,WA,47.673988,-122.121513,AWS,Machine Learning,Senior,129000,2024-02-19,No
J0837,BI Developer,DataWorks,Denver,CO,39.7392,-104.9903,SQL,Java,Mid,85000,2024-09-08,No
J0838,Python Developer,Apple,Mountain View,CA,37.3861,-122.0839,Python,Java,Entry,77000,2024-08-06,Yes
J0839,Azure DevOps Engineer,HealthAI,Raleigh,NC,35.7796,-78.6382,Azure,AWS,Entry,66000,2024-09-02,No
J0840,Cloud Engineer (Azure),Google,Redmond,WA,47.673988,-122.121513,Azure,"SQL, AWS",Entry,61000,2024-03-28,Yes
J0841,Cloud Architect,Amazon,Chicago,IL,41.8781,-87.6298,AWS,Java,Entry,81000,2024-02-29,Yes
J0842,Software Engineer,Netflix,Chicago,IL,41.8781,-87.6298,Java,Python,Entry,84000,2024-05-15,No
J0843,ML Ops Engineer,Microsoft,Austin,TX,30.2672,-97.7431,Machine Learning,"AWS, Python",Senior,186000,2024-07-14,No
J0844,QA Engineer,Netflix,Mountain View,CA,37.3861,-122.0839,Other,"AWS, Python",Mid,88000,2024-05-14,Yes
J0845,BI Developer,IBM,Redmond,WA,47.673988,-122.121513,SQL,"Java, Azure",Entry,71000,2024-05-17,Yes
J0846,Frontend Developer,Microsoft,Los Angeles,CA,34.0522,-118.2437,Other,,Entry,52000,2024-02-19,Yes
J0847,Research Scientist,RetailCorp,Denver,CO,39.7392,-104.9903,Machine Learning,"Python, Other",Entry,88000,2024-07-30,No
J0848,QA Engineer,StartupX,Mountain View,CA,37.3861,-122.0839,Other,"SQL, Python, Machine Learning",Entry,54000,2024-07-17,Yes
J0849,Back-end Engineer,StartupX,Raleigh,NC,35.7796,-78.6382,Python,"SQL, Other",Senior,169000,2024-08-31,No
J0850,Data Engineer,Netflix,San Francisco,CA,37.7749,-122.4194,Python,"Java, Other",Mid,97000,2024-02-10,Yes
J0851,Backend Developer,Google,Denver,CO,39.7392,-104.9903,Java,"Python, Machine Learning",Entry,62000,2024-10-19,No
J0852,Cloud Architect,CloudLabs,Dallas,TX,32.7767,-96.797,Azure,Other,Senior,117000,2024-03-16,No
J0853,Software Engineer,Microsoft,New York,NY,40.7128,-74.006,Java,Other,Senior,140000,2024-04-18,Yes
J0854,Data Engineer,Google,Boston,MA,42.3601,-71.0589,Python,"Java, Other",Entry,75000,2024-02-10,No
J0855,Azure DevOps Engineer,Meta,Raleigh,NC,35.7796,-78.6382,Azure,"SQL, AWS",Mid,98000,2024-03-16,Yes
J0856,Data Analyst,Apple,Los Angeles,CA,34.0522,-118.2437,SQL,Azure,Mid,84000,2024-02-04,No
J0857,BI Developer,StartupX,Boston,MA,42.3601,-71.0589,SQL,"Machine Learning, Other",Entry,69000,2024-10-09,No
J0858,Product Analyst,StartupX,Chicago,IL,41.8781,-87.6298,Other,"AWS, Python, Azure",Senior,111000,2024-01-07,No
J0859,Automation Engineer,DataWorks,Denver,CO,39.7392,-104.9903,Python,AWS,Senior,140000,2024-08-02,Yes
J0860,BI Developer,Microsoft,New York,NY,40.7128,-74.006,SQL,"Python, Other",Senior,128000,2024-10-17,No
J0861,Frontend Developer,DeepVision,Seattle,WA,47.6062,-122.3321,Other,SQL,Senior,114000,2024-10-15,No
J0862,Azure DevOps Engineer,HealthAI,Denver,CO,39.7392,-104.9903,Azure,Python,Entry,69000,2024-06-25,No
J0863,Research Scientist,Salesforce,Raleigh,NC,35.7796,-78.6382,Machine Learning,"Java, Azure",Entry,101000,2024-09-05,No
J0864,Automation Engineer,Netflix,Mountain View,CA,37.3861,-122.0839,Python,"Azure, Other",Mid,105000,2024-03-29,No
J0865,Support Engineer,Microsoft,Dallas,TX,32.7767,-96.797,Other,Java,Entry,64000,2024-07-24,No
J0866,Support Engineer,DeepVision,Austin,TX,30.2672,-97.7431,Other,Machine Learning,Mid,89000,2024-05-01,No
J0867,Backend Developer,Netflix,San Francisco,CA,37.7749,-122.4194,Java,Other,Entry,72000,2024-07-09,Yes
J0868,Product Analyst,HealthAI,San Francisco,CA,37.7749,-122.4194,Other,SQL,Mid,85000,2024-06-08,No
J0869,ML Ops Engineer,HealthAI,Los Angeles,CA,34.0522,-118.2437,Machine Learning,AWS,Mid,143000,2024-02-20,No
J0870,Data Engineer,IBM,Los Angeles,CA,34.0522,-118.2437,Python,"Java, Other",Senior,141000,2024-08-14,No
J0871,Data Analyst,FintechCo,Boston,MA,42.3601,-71.0589,Python,Azure,Entry,81000,2024-02-15,No
J0872,Back-end Engineer,Meta,Boston,MA,42.3601,-71.0589,Python,"SQL, Machine Learning, Other",Senior,131000,2024-09-05,Yes
J0873,Azure DevOps Engineer,HealthAI,Mountain View,CA,37.3861,-122.0839,Azure,,Mid,98000,2024-09-20,No
